"Step","training spikes - lm loss","training spikes - lm loss__MIN","training spikes - lm loss__MAX","k2 training - lm loss","k2 training - lm loss__MIN","k2 training - lm loss__MAX"
"193365480","","","","1.5908293724060059","1.5908293724060059","1.5908293724060059"
"193457280","","","","1.5612057447433472","1.5612057447433472","1.5612057447433472"
"193469520","","","","1.561078429222107","1.561078429222107","1.561078429222107"
"193542960","","","","1.5708304643630981","1.5708304643630981","1.5708304643630981"
"193653120","","","","1.5548971891403198","1.5548971891403198","1.5548971891403198"
"193753080","","","","1.5494457483291626","1.5494457483291626","1.5494457483291626"
"193808160","","","","1.578752040863037","1.578752040863037","1.578752040863037"
"193828560","","","","1.5725666284561157","1.5725666284561157","1.5725666284561157"
"193844880","","","","1.5560925006866455","1.5560925006866455","1.5560925006866455"
"193928520","","","","1.536126732826233","1.536126732826233","1.536126732826233"
"193936680","","","","1.5631860494613647","1.5631860494613647","1.5631860494613647"
"193950960","","","","1.567980408668518","1.567980408668518","1.567980408668518"
"193959120","","","","1.553335189819336","1.553335189819336","1.553335189819336"
"194118240","","","","1.5612812042236328","1.5612812042236328","1.5612812042236328"
"194136600","","","","1.5796310901641846","1.5796310901641846","1.5796310901641846"
"194142720","","","","1.5598629713058472","1.5598629713058472","1.5598629713058472"
"194250840","","","","1.5671162605285645","1.5671162605285645","1.5671162605285645"
"194263080","","","","1.5655854940414429","1.5655854940414429","1.5655854940414429"
"194387520","","","","1.5453870296478271","1.5453870296478271","1.5453870296478271"
"194416080","","","","1.56488037109375","1.56488037109375","1.56488037109375"
"194507880","1.59189772605896","1.59189772605896","1.59189772605896","","",""
"194736360","","","","1.5410302877426147","1.5410302877426147","1.5410302877426147"
"194740440","","","","1.5567381381988525","1.5567381381988525","1.5567381381988525"
"194848560","","","","1.553659200668335","1.553659200668335","1.553659200668335"
"194915880","","","","1.567926287651062","1.567926287651062","1.567926287651062"
"195015840","","","","1.5794317722320557","1.5794317722320557","1.5794317722320557"
"195017880","","","","1.5468158721923828","1.5468158721923828","1.5468158721923828"
"195060720","","","","1.5687503814697266","1.5687503814697266","1.5687503814697266"
"195079080","","","","1.5468999147415161","1.5468999147415161","1.5468999147415161"
"195105600","","","","1.5346410274505615","1.5346410274505615","1.5346410274505615"
"195189240","","","","1.5688830614089966","1.5688830614089966","1.5688830614089966"
"195334080","","","","1.5641483068466187","1.5641483068466187","1.5641483068466187"
"195374880","","","","1.5559022426605225","1.5559022426605225","1.5559022426605225"
"195576840","","","","1.55214262008667","1.55214262008667","1.55214262008667"
"195656400","","","","1.5593290328979492","1.5593290328979492","1.5593290328979492"
"195782880","","","","1.57191002368927","1.57191002368927","1.57191002368927"
"195823680","","","","1.560250997543335","1.560250997543335","1.560250997543335"
"195831840","","","","1.5713218450546265","1.5713218450546265","1.5713218450546265"
"195911400","","","","1.560280442237854","1.560280442237854","1.560280442237854"
"195915480","","","","1.5740694999694824","1.5740694999694824","1.5740694999694824"
"195929760","","","","1.5584602355957031","1.5584602355957031","1.5584602355957031"
"195935880","","","","1.5408583879470825","1.5408583879470825","1.5408583879470825"
"196021560","","","","1.580004334449768","1.580004334449768","1.580004334449768"
"196048080","","","","1.5666731595993042","1.5666731595993042","1.5666731595993042"
"196099080","","","","1.569927453994751","1.569927453994751","1.569927453994751"
"196194960","","","","1.5499720573425293","1.5499720573425293","1.5499720573425293"
"196276560","","","","1.5388902425765991","1.5388902425765991","1.5388902425765991"
"196278600","","","","1.5765928030014038","1.5765928030014038","1.5765928030014038"
"196284720","","","","1.5226324796676636","1.5226324796676636","1.5226324796676636"
"196370400","","","","1.5601493120193481","1.5601493120193481","1.5601493120193481"
"196505040","","","","1.5671770572662354","1.5671770572662354","1.5671770572662354"
"196509120","","","","1.5419729948043823","1.5419729948043823","1.5419729948043823"
"196543800","","","","1.5497050285339355","1.5497050285339355","1.5497050285339355"
"196547880","1.5626347064971924","1.5626347064971924","1.5626347064971924","","",""
"196588680","","","","1.5465418100357056","1.5465418100357056","1.5465418100357056"
"196609080","","","","1.5489035844802856","1.5489035844802856","1.5489035844802856"
"196621320","","","","1.5627309083938599","1.5627309083938599","1.5627309083938599"
"196653960","","","","1.5841072797775269","1.5841072797775269","1.5841072797775269"
"196745760","","","","1.5582727193832397","1.5582727193832397","1.5582727193832397"
"196760040","","","","1.5681058168411255","1.5681058168411255","1.5681058168411255"
"196857960","","","","1.547781229019165","1.547781229019165","1.547781229019165"
"196890600","","","","1.5592930316925049","1.5592930316925049","1.5592930316925049"
"196896720","","","","1.5507527589797974","1.5507527589797974","1.5507527589797974"
"197131320","","","","1.5800549983978271","1.5800549983978271","1.5800549983978271"
"197155800","","","","1.5484954118728638","1.5484954118728638","1.5484954118728638"
"197186400","","","","1.5579330921173096","1.5579330921173096","1.5579330921173096"
"197188440","","","","1.5727362632751465","1.5727362632751465","1.5727362632751465"
"197198640","","","","1.5562602281570435","1.5562602281570435","1.5562602281570435"
"197221080","","","","1.5487180948257446","1.5487180948257446","1.5487180948257446"
"197294520","","","","1.5643454790115356","1.5643454790115356","1.5643454790115356"
"197425080","","","","1.563870906829834","1.563870906829834","1.563870906829834"
"197433240","","","","1.5665290355682373","1.5665290355682373","1.5665290355682373"
"197490360","","","","1.5666136741638184","1.5666136741638184","1.5666136741638184"
"197569920","","","","1.555799961090088","1.555799961090088","1.555799961090088"
"197602560","","","","1.5957976579666138","1.5957976579666138","1.5957976579666138"
"197651520","","","","1.572003960609436","1.572003960609436","1.572003960609436"
"197722920","","","","1.561288595199585","1.561288595199585","1.561288595199585"
"197826960","","","","1.5359318256378174","1.5359318256378174","1.5359318256378174"
"197845320","","","","1.5767091512680054","1.5767091512680054","1.5767091512680054"
"197890200","","","","1.5641056299209595","1.5641056299209595","1.5641056299209595"
"197898360","","","","1.5771563053131104","1.5771563053131104","1.5771563053131104"
"198002400","","","","1.5707329511642456","1.5707329511642456","1.5707329511642456"
"198141120","","","","1.5685027837753296","1.5685027837753296","1.5685027837753296"
"198165600","","","","1.5874301195144653","1.5874301195144653","1.5874301195144653"
"198234960","","","","1.5674320459365845","1.5674320459365845","1.5674320459365845"
"198324720","","","","1.5556162595748901","1.5556162595748901","1.5556162595748901"
"198520560","","","","1.5492976903915405","1.5492976903915405","1.5492976903915405"
"198551160","","","","1.5631810426712036","1.5631810426712036","1.5631810426712036"
"198587880","1.5568808317184448","1.5568808317184448","1.5568808317184448","","",""
"198591960","","","","1.5612345933914185","1.5612345933914185","1.5612345933914185"
"198604200","","","","1.5468906164169312","1.5468906164169312","1.5468906164169312"
"198632760","","","","1.5305521488189697","1.5305521488189697","1.5305521488189697"
"198824520","","","","1.572422742843628","1.572422742843628","1.572422742843628"
"198851040","","","","1.5686240196228027","1.5686240196228027","1.5686240196228027"
"198857160","","","","1.5340726375579834","1.5340726375579834","1.5340726375579834"
"198900000","","","","1.5746216773986816","1.5746216773986816","1.5746216773986816"
"198914280","","","","1.5549150705337524","1.5549150705337524","1.5549150705337524"
"198938760","","","","1.5594171285629272","1.5594171285629272","1.5594171285629272"
"199028520","","","","1.550293207168579","1.550293207168579","1.550293207168579"
"199134600","","","","1.5491694211959839","1.5491694211959839","1.5491694211959839"
"199185600","","","","1.5514286756515503","1.5514286756515503","1.5514286756515503"
"199297800","","","","1.5575610399246216","1.5575610399246216","1.5575610399246216"
"199448760","","","","1.5651522874832153","1.5651522874832153","1.5651522874832153"
"199534440","","","","1.5606999397277832","1.5606999397277832","1.5606999397277832"
"199538520","","","","1.5506150722503662","1.5506150722503662","1.5506150722503662"
"199754760","","","","1.5644924640655518","1.5644924640655518","1.5644924640655518"
"199811880","","","","1.5564148426055908","1.5564148426055908","1.5564148426055908"
"199926120","","","","1.549492359161377","1.549492359161377","1.549492359161377"
"200154600","","","","1.5693193674087524","1.5693193674087524","1.5693193674087524"
"200164800","","","","1.5641881227493286","1.5641881227493286","1.5641881227493286"
"200219880","","","","1.5394811630249023","1.5394811630249023","1.5394811630249023"
"200252520","","","","1.5558875799179077","1.5558875799179077","1.5558875799179077"
"200262720","","","","1.5579224824905396","1.5579224824905396","1.5579224824905396"
"200285160","","","","1.5529794692993164","1.5529794692993164","1.5529794692993164"
"200299440","","","","1.5630825757980347","1.5630825757980347","1.5630825757980347"
"200352480","","","","1.5643490552902222","1.5643490552902222","1.5643490552902222"
"200356560","","","","1.5385282039642334","1.5385282039642334","1.5385282039642334"
"200534040","","","","1.5719269514083862","1.5719269514083862","1.5719269514083862"
"200587080","","","","1.5893709659576416","1.5893709659576416","1.5893709659576416"
"200627880","1.5528842210769653","1.5528842210769653","1.5528842210769653","","",""
"200678880","","","","1.5446768999099731","1.5446768999099731","1.5446768999099731"
"200754360","","","","1.5446816682815552","1.5446816682815552","1.5446816682815552"
"200778840","","","","1.5709643363952637","1.5709643363952637","1.5709643363952637"
"200827800","","","","1.552556037902832","1.552556037902832","1.552556037902832"
"200933880","","","","1.5417757034301758","1.5417757034301758","1.5417757034301758"
"200935920","","","","1.5405678749084473","1.5405678749084473","1.5405678749084473"
"201029760","","","","1.5675220489501953","1.5675220489501953","1.5675220489501953"
"201066480","","","","1.5743705034255981","1.5743705034255981","1.5743705034255981"
"201070560","","","","1.5592061281204224","1.5592061281204224","1.5592061281204224"
"201103200","","","","1.5754368305206299","1.5754368305206299","1.5754368305206299"
"201133800","","","","1.5799198150634766","1.5799198150634766","1.5799198150634766"
"201135840","","","","1.5619277954101562","1.5619277954101562","1.5619277954101562"
"201262320","","","","1.5432977676391602","1.5432977676391602","1.5432977676391602"
"201337800","","","","1.542443037033081","1.542443037033081","1.542443037033081"
"201339840","","","","1.5703595876693726","1.5703595876693726","1.5703595876693726"
"201343920","","","","1.56974196434021","1.56974196434021","1.56974196434021"
"201374520","","","","1.54537034034729","1.54537034034729","1.54537034034729"
"201403080","","","","1.5484861135482788","1.5484861135482788","1.5484861135482788"
"201413280","","","","1.594016671180725","1.594016671180725","1.594016671180725"
"201470400","","","","1.5646361112594604","1.5646361112594604","1.5646361112594604"
"201531600","","","","1.5649559497833252","1.5649559497833252","1.5649559497833252"
"201586680","","","","1.556282877922058","1.556282877922058","1.556282877922058"
"201603000","","","","1.553080439567566","1.553080439567566","1.553080439567566"
"201641760","","","","1.5538849830627441","1.5538849830627441","1.5538849830627441"
"201731520","","","","1.5487536191940308","1.5487536191940308","1.5487536191940308"
"201837600","","","","1.567840576171875","1.567840576171875","1.567840576171875"
"201851880","","","","1.5546798706054688","1.5546798706054688","1.5546798706054688"
